ms,mV,uA,p_mW,program_id
660,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
670,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
680,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
690,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
700,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
710,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
720,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
730,4908,56200,275.8,TXSD_UCCS_D3_SCAN70_v1
740,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
750,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
760,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
770,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
780,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
790,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
800,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
810,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
820,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
830,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
840,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
850,4904,56000,274.6,TXSD_UCCS_D3_SCAN70_v1
860,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
870,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
880,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
890,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
900,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
910,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
920,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
931,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
940,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
950,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
960,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
970,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
980,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
990,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
1000,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1010,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
1020,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1030,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1040,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
1050,4908,81300,399.0,TXSD_UCCS_D3_SCAN70_v1
1060,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
1070,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
1080,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
1090,4712,142100,669.6,TXSD_UCCS_D3_SCAN70_v1
1100,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1110,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1120,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1130,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1140,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1150,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
1160,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1170,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1180,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1190,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1200,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1210,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
1220,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1230,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
1240,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
1250,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
1260,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
1270,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
1280,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
1290,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1300,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1310,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1320,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1330,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
1340,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1350,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
1360,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
1370,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1380,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
1390,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1400,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1410,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
1420,4908,56200,275.8,TXSD_UCCS_D3_SCAN70_v1
1430,4908,56700,278.3,TXSD_UCCS_D3_SCAN70_v1
1440,4904,56900,279.0,TXSD_UCCS_D3_SCAN70_v1
1450,4908,56200,275.8,TXSD_UCCS_D3_SCAN70_v1
1460,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1470,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1480,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1490,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1500,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1510,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1520,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1530,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
1540,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1550,4864,68500,333.2,TXSD_UCCS_D3_SCAN70_v1
1560,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1570,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1580,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
1590,4684,140300,657.2,TXSD_UCCS_D3_SCAN70_v1
1600,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
1610,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1620,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
1630,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1640,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1650,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1660,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1670,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1680,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
1690,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1700,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1710,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
1720,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1730,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1740,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1750,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
1760,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
1770,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
1780,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
1790,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
1800,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
1810,4904,55800,273.6,TXSD_UCCS_D3_SCAN70_v1
1821,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1830,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1840,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1850,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1860,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1870,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1880,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
1890,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1900,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
1910,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1920,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1930,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
1940,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
1950,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1960,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
1970,4908,56400,276.8,TXSD_UCCS_D3_SCAN70_v1
1980,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
1990,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2000,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2010,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2020,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2030,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
2040,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2050,4864,66800,324.9,TXSD_UCCS_D3_SCAN70_v1
2060,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
2070,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2080,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2090,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2100,4556,136800,623.3,TXSD_UCCS_D3_SCAN70_v1
2110,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2120,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2130,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
2140,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
2150,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
2160,4904,57300,281.0,TXSD_UCCS_D3_SCAN70_v1
2170,4908,55700,273.4,TXSD_UCCS_D3_SCAN70_v1
2180,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
2190,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2200,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2210,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
2220,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2230,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
2240,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
2250,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2260,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2270,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2280,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2290,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2300,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
2310,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
2320,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
2330,4904,56900,279.0,TXSD_UCCS_D3_SCAN70_v1
2340,4908,56200,275.8,TXSD_UCCS_D3_SCAN70_v1
2350,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2360,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2370,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2380,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2390,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2400,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2410,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2420,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2430,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2440,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2450,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2460,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
2470,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
2480,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
2490,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
2500,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
2510,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
2520,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2530,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
2540,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2550,4896,83000,406.4,TXSD_UCCS_D3_SCAN70_v1
2560,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2570,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2580,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2590,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2600,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
2610,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
2620,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2630,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
2640,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2650,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
2660,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
2670,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
2680,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
2690,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
2700,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
2711,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2720,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2730,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2740,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2750,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2760,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
2770,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2780,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2790,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
2800,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2810,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2820,4908,56200,275.8,TXSD_UCCS_D3_SCAN70_v1
2830,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
2840,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
2850,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
2860,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
2870,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
2880,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
2890,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2900,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2910,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
2920,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2930,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
2940,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2950,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
2960,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2970,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2980,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
2990,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3000,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3010,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3020,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
3030,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3040,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
3050,4844,57700,279.5,TXSD_UCCS_D3_SCAN70_v1
3060,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
3070,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3080,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
3090,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3100,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3110,4732,136900,647.8,TXSD_UCCS_D3_SCAN70_v1
3120,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3130,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3140,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
3150,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3160,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3170,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3180,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3190,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
3200,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3210,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
3220,4904,56800,278.5,TXSD_UCCS_D3_SCAN70_v1
3230,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3240,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3250,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3260,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
3270,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3280,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
3290,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3300,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3310,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3320,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3330,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
3340,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3350,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3360,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
3370,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3380,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
3390,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3400,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
3410,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3420,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3430,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
3440,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3450,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
3460,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3470,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3480,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3490,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3500,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3510,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
3520,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3530,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3540,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3550,4908,82400,404.4,TXSD_UCCS_D3_SCAN70_v1
3560,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3570,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
3580,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
3590,4908,55800,273.9,TXSD_UCCS_D3_SCAN70_v1
3603,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3610,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3620,4556,110200,502.1,TXSD_UCCS_D3_SCAN70_v1
3630,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
3640,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3650,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3660,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
3670,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3680,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3690,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3700,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3710,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3720,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
3730,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3740,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
3750,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3760,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
3770,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3780,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
3790,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
3800,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3810,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3820,4908,55600,272.9,TXSD_UCCS_D3_SCAN70_v1
3830,4908,57300,281.2,TXSD_UCCS_D3_SCAN70_v1
3840,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3850,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3860,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
3870,4904,57300,281.0,TXSD_UCCS_D3_SCAN70_v1
3880,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
3890,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3900,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3910,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
3920,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3930,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
3940,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3950,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
3960,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3970,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
